moviename,openingdate,sales,attendance,screen,playcount,country,distributor,director,genre,actor,filmrank
상의원,2014.12.24,5293724564.0,676632.0,466.0,13809.0,0,"(주)쇼박스,(주)와우픽쳐스",이원석,4,3,2
통증,2011.9.7,5246996000.0,700272.0,317.0,29211.0,0,롯데쇼핑㈜롯데엔터테인먼트,곽경택,4,3,2
널 기다리며,2016.3.10,5234303336.0,635235.0,551.0,33774.0,0,(주)넥스트엔터테인먼트월드(NEW),모홍진,12,3,3
설리: 허드슨강의 기적,2016.9.28,5234170754.0,627102.0,573.0,26609.0,1,워너브러더스 코리아(주),클린트 이스트우드,4,3,1
광대들: 풍문조작단,2019.8.21,5228976088.0,637461.0,806.0,29048.0,0,워너브러더스 코리아(주),김주호,4,3,1
퍼펙트 게임,2011.12.21,5224000500.0,695312.0,396.0,21284.0,0,롯데쇼핑㈜롯데엔터테인먼트,박희곤,4,3,1
앵그리버드 더 무비,2016.5.19,5218111744.0,680606.0,661.0,15812.0,1,유니버설픽쳐스인터내셔널 코리아(유),클레이 케이티스,6,3,0
컨택트,2017.2.2,5214551521.0,634150.0,605.0,22770.0,1,유니버설픽쳐스인터내셔널 코리아(유),드니 빌뇌브,4,3,1
그날의 분위기,2016.1.14,5149571612.0,653287.0,592.0,27186.0,0,(주)쇼박스,조규장,11,2,2
로그 원: 스타워즈 스토리,2016.12.28,5127537094.0,596487.0,907.0,15441.0,1,월트디즈니컴퍼니코리아 유한책임회사,가렛 에드워즈,2,3,1
나를 찾아줘,2019.11.27,5117014620.0,645082.0,875.0,29475.0,0,워너브러더스 코리아(주),김승우,12,3,2
그것: 두 번째 이야기,2019.9.4,5112010367.0,591346.0,999.0,25622.0,1,워너브러더스 코리아(주),안드레스 무시에티,12,3,2
미스터 주: 사라진 VIP,2020.1.22,5071671660.0,603203.0,692.0,28187.0,0,"메가박스중앙(주)플러스엠,(주)리틀빅픽쳐스",김태윤,0,3,1
아빠는 딸,2017.4.12,5054757395.0,647305.0,586.0,33263.0,0,메가박스중앙(주)플러스엠,김형협,0,2,1
내 깡패 같은 애인,2010.5.20,5028520000.0,688639.0,265.0,25806.0,0,롯데쇼핑㈜롯데엔터테인먼트,김광식,0,2,2
리오,2011.7.27,5021719500.0,645151.0,333.0,13781.0,1,이십세기폭스코리아(주),카를로스 살다나,6,3,0
인비저블맨,2020.2.26,5015895060.0,575043.0,776.0,63076.0,1,유니버설픽쳐스인터내셔널 코리아(유),리 워넬,14,1,2
트롤,2017.2.16,5011161500.0,675966.0,622.0,18387.0,1,(주)씨제이이엔엠,케빈 먼로,6,3,0
이스케이프 룸,2019.3.14,5007420664.0,563114.0,850.0,29219.0,1,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,애덤 로비텔,2,2,2
신비아파트: 금빛 도깨비와 비밀의 동굴,2018.7.25,5001247250.0,678091.0,762.0,16175.0,0,(주)씨제이이엔엠,김병갑,6,3,0
아이 엠 넘버 포,2011.2.24,4955215500.0,654386.0,284.0,22145.0,1,한국소니픽쳐스릴리징브에나비스타영화㈜,D.J. 카루소,2,3,1
우는 남자,2014.6.4,4924852800.0,603495.0,508.0,22322.0,0,(주)씨제이이엔엠,이정범,2,2,3
사냥,2016.6.29,4912658515.0,645922.0,696.0,28862.0,0,롯데쇼핑㈜롯데엔터테인먼트,아론 미르테스,14,3,3
나쁜 녀석들: 포에버,2020.1.15,4880576760.0,547775.0,896.0,29888.0,1,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,아딜 엘 아르비,2,2,3
생텀,2011.2.10,4828519000.0,465039.0,323.0,16998.0,1,(주)시너지하우스 (시너지),앨리스터 그리어슨,2,3,2
침입자,2020.6.4,4810611000.0,532045.0,1365.0,53636.0,0,(주)에이스메이커무비웍스,손원평,9,2,2
고양이: 죽음을 보는 두 개의 눈,2011.7.7,4780502000.0,672314.0,304.0,18972.0,0,(주)넥스트엔터테인먼트월드(NEW),변승욱,14,3,2
아더 크리스마스,2011.11.25,4771040500.0,620995.0,356.0,14606.0,1,한국소니픽쳐스릴리징브에나비스타영화㈜,사라 스미스,6,3,0
열정같은소리하고있네,2015.11.25,4758959902.0,654102.0,566.0,30459.0,0,(주)넥스트엔터테인먼트월드(NEW),정기훈,4,2,2
레지던트 이블 5 : 최후의 심판,2012.9.13,4757460500.0,558433.0,368.0,24599.0,1,한국소니픽쳐스릴리징브에나비스타영화㈜,폴 앤더슨,2,1,3
특종: 량첸살인기,2015.10.22,4754763118.0,616481.0,776.0,31783.0,0,롯데쇼핑㈜롯데엔터테인먼트,노덕,12,3,2
황제를 위하여,2014.6.11,4754501771.0,592435.0,423.0,26736.0,0,유나이티드픽처스(주),박상준,2,3,3
서부전선,2015.9.24,4751661400.0,609063.0,509.0,18935.0,0,롯데쇼핑㈜롯데엔터테인먼트,천성일,10,2,1
버닝,2018.5.17,4716771098.0,528435.0,739.0,26514.0,0,CGV아트하우스,이창동,9,3,3
스타워즈: 라이즈 오브 스카이워커,2020.1.8,4704790210.0,507265.0,957.0,28695.0,1,월트디즈니컴퍼니코리아 유한책임회사,J.J. 에이브럼스,2,3,1
47 미터,2017.7.19,4686079657.0,590045.0,733.0,20457.0,1,(주)키다리이엔티,요하네스 로버츠,14,3,2
머니볼,2011.11.17,4677562000.0,641099.0,385.0,21961.0,1,한국소니픽쳐스릴리징브에나비스타영화㈜,베넷 밀러,4,1,1
스노우 화이트 앤 더 헌츠맨,2012.5.30,4646250000.0,636631.0,447.0,20647.0,1,유니버설픽쳐스인터내셔널 코리아(유),루퍼트 샌더스,3,3,1
잭 리처: 네버 고 백,2016.11.30,4638072258.0,611097.0,667.0,23659.0,1,롯데쇼핑㈜롯데엔터테인먼트,에드워드 즈윅,2,2,2
마음이2,2010.7.21,4631432000.0,696382.0,262.0,20458.0,1,롯데쇼핑㈜롯데엔터테인먼트,이정철,17,3,0
채피,2015.3.12,4620380654.0,573661.0,536.0,24669.0,1,유니버설픽쳐스인터내셔널 코리아(유),닐 블롬캠프,2,3,2
콰이어트 플레이스,2018.4.12,4580889849.0,526073.0,677.0,30760.0,1,롯데쇼핑㈜롯데엔터테인먼트,존 크래신스키,12,3,2
극장판 헬로카봇 : 달나라를 구해줘!,2019.9.4,4579618150.0,590413.0,889.0,20852.0,0,롯데컬처웍스(주)롯데엔터테인먼트,최신규,6,3,0
인 타임,2011.10.27,4579554500.0,616943.0,304.0,21836.0,1,이십세기폭스코리아(주),앤드류 니콜,2,3,1
양자물리학,2019.9.25,4536436380.0,554939.0,799.0,25296.0,0,(주)메리크리스마스,이성태,5,3,2
플랜맨,2014.1.9,4528561558.0,632299.0,458.0,20459.0,0,롯데쇼핑㈜롯데엔터테인먼트,성시흡,0,2,2
애드 아스트라,2019.9.19,4518393460.0,513375.0,853.0,27816.0,1,이십세기폭스코리아(주),제임스 그레이,7,1,1
메가로돈,2018.8.15,4516122497.0,527962.0,601.0,16459.0,1,워너브러더스 코리아(주),존 터틀타웁,2,2,1
콜롬비아나,2011.8.31,4514882000.0,598365.0,397.0,25622.0,1,"(주)시너지하우스 (시너지),롯데쇼핑㈜롯데엔터테인먼트",올리비에 메가턴,2,2,2
툼레이더,2018.3.8,4500905762.0,540410.0,806.0,31823.0,1,워너브러더스 코리아(주),로아 우타우,2,1,1
국제수사,2020.9.29,4496603760.0,537470.0,1074.0,41108.0,0,(주)쇼박스,김봉한,2,3,2
더 울프 오브 월스트리트,2014.1.9,4490682000.0,585082.0,395.0,13735.0,1,주식회사 우리네트웍스,마틴 스콜세지,0,3,3
싱 스트리트,2016.5.19,4489637672.0,560790.0,494.0,22825.0,1,(주)이수C&E,존 카니,4,3,2
극장판 헬로카봇: 옴파로스 섬의 비밀,2019.1.31,4485953140.0,575362.0,752.0,15827.0,0,(주)넥스트엔터테인먼트월드(NEW),최신규,6,2,0
헝거게임: 판엠의 불꽃,2012.4.5,4478418000.0,607956.0,514.0,24924.0,1,롯데쇼핑㈜롯데엔터테인먼트,게리 로스,3,3,2
타이타닉,1998.2.20,4473640500.0,369643.0,272.0,10365.0,1,"씨네힐,이십세기폭스코리아(주)",제임스 카메론,11,2,2
그린 존,2010.3.25,4460075000.0,596403.0,268.0,27563.0,1,(주)싸이더스,폴 그린그래스,2,2,2
메카닉: 리크루트,2016.8.31,4458200800.0,551897.0,320.0,17497.0,1,(주)제이앤씨미디어그룹,데니스 간젤,2,3,2
타잔 3D,2014.1.9,4452845000.0,597142.0,527.0,12994.0,1,(주)싸이더스,라인하드 클루스,6,2,0
"그날, 바다",2018.4.12,4446000528.0,540631.0,643.0,30376.0,0,(주)엣나인필름,김지영,1,1,2
더 임파서블,2013.1.17,4445235500.0,622704.0,407.0,19595.0,1,롯데쇼핑㈜롯데엔터테인먼트,후안 안토니오 바요나,4,3,1
미쓰GO,2012.6.21,4441859000.0,611685.0,440.0,24851.0,0,(주)넥스트엔터테인먼트월드(NEW),박철관,0,3,2
오션스,2010.7.28,4403647500.0,640632.0,212.0,14915.0,1,롯데쇼핑㈜롯데엔터테인먼트,헤 질리,6,3,0
맨 온 렛지,2012.2.22,4393531500.0,591841.0,408.0,22440.0,1,롯데쇼핑㈜롯데엔터테인먼트,애스게르 레스,12,3,2
피에타,2012.9.6,4355592500.0,603283.0,326.0,23106.0,0,(주)넥스트엔터테인먼트월드(NEW),김기덕,4,2,3
그레이트 월,2017.2.15,4355441358.0,501486.0,598.0,23094.0,1,유니버설픽쳐스인터내셔널 코리아(유),장이머우,2,3,1
스텝 업: 올 인,2014.9.3,4337490134.0,564589.0,325.0,15372.0,1,(주)나이너스엔터테인먼트,트리시 시에,4,3,1
다크 섀도우,2012.5.10,4326459000.0,582126.0,394.0,18978.0,1,워너브러더스 코리아(주),팀 버튼,11,3,2
PMC: 더 벙커,2018.12.26,4320591057.0,492517.0,893.0,23116.0,0,(주)씨제이이엔엠,김병우,2,2,2
인시디어스4: 라스트 키,2018.1.31,4301309864.0,554521.0,769.0,23869.0,1,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,애덤 로비텔,14,3,2
반가운 살인자,2010.4.8,4285830500.0,590531.0,264.0,29724.0,0,롯데쇼핑㈜롯데엔터테인먼트,김동욱,0,6,2
얼라이드,2017.1.11,4278041179.0,518886.0,546.0,19875.0,1,롯데쇼핑㈜롯데엔터테인먼트,로버트 저메키스,12,3,2
글래스,2019.1.17,4277452982.0,466475.0,837.0,24194.0,1,월트디즈니컴퍼니코리아 유한책임회사,M. 나이트 샤말란,4,3,2
이층의 악당,2010.11.24,4271750500.0,596851.0,379.0,26998.0,0,(주)싸이더스,손재곤,0,2,2
레터스 투 줄리엣,2010.10.6,4270689500.0,582958.0,283.0,28683.0,1,(주)넥스트엔터테인먼트월드(NEW),게리 위닉,11,3,1
루퍼,2012.10.11,4265566000.0,571922.0,386.0,23599.0,1,(주)에스비에스콘텐츠허브,라이언 존슨,7,3,3
셰이프 오브 워터: 사랑의 모양,2018.2.22,4218077050.0,507102.0,404.0,20200.0,1,이십세기폭스코리아(주),기예르모 델 토로,4,3,3
명탐정 코난 : 침묵의 15분,2011.8.3,4212992000.0,644652.0,275.0,12017.0,1,(주)미디어데이,시즈노 코분,6,2,0
스타 이즈 본,2018.10.9,4197504400.0,483852.0,555.0,25781.0,1,워너브러더스 코리아(주),브래들리 쿠퍼,4,2,2
퀴즈왕,2010.9.16,4188846000.0,573001.0,321.0,23579.0,0,(주)시네마서비스,장진,0,3,2
마이 웨이,2011.12.21,4181348000.0,556628.0,588.0,22546.0,1,"에스케이플래닛(주),(주)씨제이이엔엠",강제규,4,3,2
퍼스트 어벤져,2011.7.28,4161976500.0,514309.0,362.0,13941.0,1,(주)씨제이이엔엠,조 존스톤,2,5,1
거울나라의 앨리스,2016.9.7,4145733267.0,513202.0,515.0,19585.0,1,월트디즈니컴퍼니코리아(주),제임스 보빈,8,3,1
다이노소어 어드벤처 3D,2013.12.19,4140930000.0,507164.0,464.0,8994.0,1,이십세기폭스코리아(주),닐 나이팅게일,6,3,0
몬스터,2014.3.13,4138207515.0,526557.0,527.0,25460.0,0,롯데쇼핑㈜롯데엔터테인먼트,폴 앤더슨,2,2,1
러브 & 드럭스,2011.1.13,4125733000.0,527077.0,284.0,14250.0,1,이십세기폭스코리아(주),이와이 슌지,4,1,0
헬머니,2015.3.5,4120166972.0,522929.0,422.0,24846.0,0,(주)넥스트엔터테인먼트월드(NEW),신한솔,0,3,3
호두까기 인형과 4개의 왕국,2018.12.6,4120048900.0,513767.0,294.0,14238.0,1,월트디즈니컴퍼니코리아 유한책임회사,라세 할스트롬,3,3,0
고스트버스터즈,2016.8.25,4116570075.0,515553.0,511.0,18026.0,1,유니버설픽쳐스인터내셔널 코리아(유),제이슨 라이트맨,12,3,1
백설공주,2012.5.3,4097396000.0,585473.0,386.0,20746.0,1,롯데쇼핑㈜롯데엔터테인먼트,벤 차오,6,3,0
곰돌이 푸 다시 만나 행복해,2018.10.3,4093369860.0,492201.0,536.0,21601.0,1,월트디즈니컴퍼니코리아 유한책임회사,마크 포스터,8,3,0
아이스 에이지: 지구 대충돌,2016.7.20,4092484600.0,553760.0,580.0,13018.0,1,이십세기폭스코리아(주),마이크 트메이어,6,3,0
어바웃 타임,2013.12.5,4077030200.0,536634.0,282.0,12323.0,1,유니버설픽쳐스인터내셔널 코리아(유),리차드 커티스,11,2,2
메리와 마녀의 꽃,2017.12.7,4064280239.0,535331.0,751.0,21383.0,1,CGV아트하우스,요네바야시 히로마사,6,2,0
마법사의 제자,2010.7.21,4057522000.0,570775.0,300.0,19017.0,1,한국소니픽쳐스릴리징브에나비스타영화㈜,존 터틀타웁,2,1,0
발레리안: 천 개 행성의 도시,2017.8.30,4047756408.0,511931.0,629.0,23405.0,1,판씨네마(주),뤽 베송,2,2,1
섀도우 헌터스: 뼈의 도시,2013.9.12,4034176500.0,571074.0,374.0,18273.0,1,롯데쇼핑㈜롯데엔터테인먼트,해럴드 즈워트,3,3,2
변산,2018.7.4,4016562273.0,490519.0,763.0,27504.0,0,메가박스중앙(주)플러스엠,이준익,4,2,2
화이트 하우스 다운,2013.6.27,4015707500.0,569500.0,480.0,19850.0,1,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),롤랜드 에머리히,2,3,2
명탐정 코난: 천공의 난파선,2010.7.21,4002088500.0,618420.0,235.0,11902.0,1,에이원엔터테인먼트,야마모토 야스이치로,6,3,0
인시디어스: 두번째 집,2013.12.5,4001137000.0,577748.0,405.0,18653.0,1,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),제임스 완,14,3,2
파파,2012.2.1,4000072000.0,587291.0,414.0,24767.0,1,롯데쇼핑㈜롯데엔터테인먼트,이성관,1,3,1
애나벨 집으로,2019.6.26,3993147140.0,481766.0,653.0,16619.0,1,워너브러더스 코리아(주),게리 도버먼,14,3,2
사이코메트리,2013.3.7,3978495129.0,534273.0,429.0,23487.0,0,(주)씨제이이엔엠,토마스 로스,4,3,3
7년의 밤,2018.3.28,3969337524.0,528007.0,872.0,26804.0,0,(주)씨제이이엔엠,추창민,12,3,2
트리플 엑스 리턴즈,2017.2.8,3967335095.0,475309.0,590.0,20692.0,1,롯데쇼핑㈜롯데엔터테인먼트,D.J. 카루소,2,3,2
라스트 갓파더,2010.12.29,3953691500.0,543544.0,493.0,8275.0,1,CJ ENM,심형래,0,3,1
언노운,2011.2.17,3953681000.0,522794.0,186.0,14849.0,1,워너브러더스 코리아(주),아쿠 로히미스,4,1,2
가려진 시간,2016.11.16,3946462400.0,510878.0,884.0,30404.0,0,(주)쇼박스,엄태화,4,3,1
침묵,2017.11.2,3930219264.0,494097.0,634.0,23228.0,0,(주)씨제이이엔엠,커첸넨,4,3,3
극장판 요괴워치: 탄생의 비밀이다냥!,2015.7.22,3888539100.0,550924.0,509.0,11765.0,1,(주)씨제이이엔엠,타카하시 시게하루,6,3,0
페르디난드,2018.1.3,3854216500.0,533776.0,698.0,13789.0,1,이십세기폭스코리아(주),카를로스 살다나,6,1,0
챔프,2011.9.7,3850214500.0,534752.0,301.0,19668.0,0,(주)쇼박스,이환경,4,3,1
47미터 2,2019.8.28,3846315153.0,501934.0,649.0,24027.0,1,"TCO(주)더콘텐츠온,(주)제이앤씨미디어그룹",요하네스 로버츠,14,3,2
애프터 어스,2013.5.30,3831856167.0,537920.0,484.0,19867.0,1,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),M. 나이트 샤말란,7,3,1
동네사람들,2018.11.7,3818515112.0,461693.0,731.0,23598.0,0,(주)리틀빅픽쳐스,임진순,2,2,2
너는 펫,2011.11.10,3810103000.0,543313.0,341.0,24395.0,0,롯데쇼핑㈜롯데엔터테인먼트,김병곤,11,2,1
라이프,2017.4.5,3791748210.0,459984.0,647.0,27762.0,1,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,마시에이 피에프르지카,4,3,2
퍼시 잭슨과 괴물의 바다,2013.9.12,3791349609.0,519584.0,409.0,17054.0,1,이십세기폭스코리아(주),쏘어 프류덴탈,8,3,1
해어화,2016.4.13,3768200759.0,485695.0,572.0,32322.0,0,롯데쇼핑㈜롯데엔터테인먼트,박흥식,4,3,2
명탐정 코난: 순흑의 악몽,2016.8.3,3766157500.0,508869.0,447.0,7983.0,1,(주)씨제이이엔엠,시즈노 코분,6,3,1
소셜 네트워크,2010.11.18,3744100000.0,509177.0,310.0,18695.0,1,"워터홀컴퍼니(주),한국소니픽쳐스릴리징브에나비스타영화㈜",데이빗 핀처,4,3,2
순수의 시대,2015.3.5,3740948828.0,469891.0,546.0,23623.0,0,(주)씨제이이엔엠,안상훈,4,3,3
마담 뺑덕,2014.10.2,3728980590.0,471172.0,536.0,21636.0,0,(주)씨제이이엔엠,임필성,11,3,3
원더풀 고스트,2018.9.26,3720931600.0,450374.0,351.0,13999.0,0,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온",조원희,0,3,1
너의 췌장을 먹고 싶어,2017.10.25,3703660800.0,465265.0,218.0,16849.0,1,(주)넥스트엔터테인먼트월드(NEW),우시지마 신이치로,6,2,1
스파이 지니어스,2020.1.22,3699691180.0,450932.0,712.0,22244.0,1,월트디즈니컴퍼니코리아 유한책임회사,닉 브루노,6,2,0
엔더스 게임,2013.12.31,3695768000.0,487679.0,458.0,18384.0,1,롯데쇼핑㈜롯데엔터테인먼트,개빈 후드,7,3,1
도라에몽 : 스탠 바이 미,2015.2.12,3684756429.0,503968.0,432.0,13063.0,1,(주)넥스트엔터테인먼트월드(NEW),야기 류이치,6,3,0
카 2,2011.7.20,3681072000.0,465599.0,379.0,11690.0,1,한국소니픽쳐스릴리징브에나비스타영화㈜,존 라세터,6,2,0
그린치,2018.12.19,3675441950.0,485064.0,724.0,10998.0,1,유니버설픽쳐스인터내셔널 코리아(유),스콧 모지어,6,2,0
먹고 기도하고 사랑하라,2010.9.30,3674965000.0,500266.0,324.0,22299.0,1,한국소니픽쳐스릴리징브에나비스타영화㈜,라이언 머피,4,1,2
이웃사촌,2020.11.25,3647897960.0,424764.0,1363.0,65450.0,0,"(주)리틀빅픽쳐스,(주)트리니티픽쳐스",이환경,4,3,1
노예 12년,2014.2.27,3644423700.0,498043.0,326.0,19373.0,1,"판씨네마(주),(주)프레인글로벌",스티브 맥퀸,4,3,2
그린 북,2019.1.9,3631254060.0,434899.0,398.0,18244.0,1,CGV아트하우스,피터 패럴리,4,2,1
카운트다운,2011.9.29,3630557000.0,471547.0,341.0,20958.0,0,"(주)싸이더스,(주)넥스트엔터테인먼트월드(NEW)",저스틴 덱,14,3,2
눈의 여왕 2: 트롤의 마법거울,2014.12.24,3623421700.0,498320.0,479.0,6508.0,1,씨네그루(주)다우기술,알렉세이 트시칠린,6,2,0
슈퍼 에이트,2011.6.16,3622888500.0,472125.0,411.0,21883.0,1,(주)씨제이이엔엠,J.J. 에이브럼스,9,3,1
빅쇼트,2016.1.21,3622652707.0,446712.0,489.0,17316.0,1,롯데쇼핑㈜롯데엔터테인먼트,아담 맥케이,4,3,3
남자사용설명서,2013.2.14,3606654257.0,507913.0,372.0,17238.0,0,(주)쇼박스,이원석,11,3,2
계춘할망,2016.5.19,3600794348.0,482516.0,526.0,19644.0,0,(주)콘텐츠 난다긴다,창감독,4,2,2
카3: 새로운 도전,2017.7.13,3599544501.0,487916.0,800.0,14906.0,1,월트디즈니컴퍼니코리아 유한책임회사,브라이언 피,6,3,0
감쪽같은 그녀,2019.12.4,3594862790.0,469296.0,761.0,24843.0,0,메가박스중앙(주)플러스엠,허인무,4,2,0
온워드: 단 하루의 기적,2020.6.17,3590809620.0,418084.0,1138.0,45697.0,1,월트디즈니컴퍼니코리아 유한책임회사,댄 스캔론,3,3,0
히든 피겨스,2017.3.23,3580767033.0,449518.0,448.0,19742.0,1,이십세기폭스코리아(주),데오도르 멜피,4,3,1
위험한 상견례 2,2015.4.29,3575384754.0,472693.0,429.0,18409.0,0,"롯데쇼핑㈜롯데엔터테인먼트,(주)마인스 엔터테인먼트",김진영,11,3,2
불량남녀,2010.11.4,3562190000.0,483387.0,338.0,24441.0,0,(주)쇼박스,신근호,0,4,2
소리도 없이,2020.10.15,3558905900.0,403424.0,1084.0,41127.0,0,(주)에이스메이커무비웍스,홍의정,5,3,2
버즈 오브 프레이(할리 퀸의 황홀한 해방),2020.2.5,3558359190.0,402035.0,963.0,38319.0,1,워너브러더스 코리아(주),캐시 얀,2,1,2
소녀괴담,2014.7.2,3554806054.0,481696.0,455.0,19432.0,0,(주)리틀빅픽쳐스,믹키 리델,4,2,2
레드,2010.11.3,3550436000.0,482053.0,317.0,22481.0,1,(주)화앤담이엔티,로슨 마샬 터버,2,3,2
헌츠맨: 윈터스 워,2016.4.13,3544262706.0,445009.0,557.0,25789.0,1,유니버설픽쳐스인터내셔널 코리아(유),세딕 니콜라스 트로얀,2,3,1
또 하나의 약속,2014.2.6,3533799400.0,497613.0,192.0,14847.0,0,영화사올(주),김태윤,4,3,1
"로봇, 소리",2016.1.27,3519595560.0,476665.0,609.0,25502.0,0,롯데쇼핑㈜롯데엔터테인먼트,이호재,4,3,1
아부의 왕,2012.6.21,3511102500.0,497880.0,428.0,22060.0,0,롯데쇼핑㈜롯데엔터테인먼트,정승구,0,3,2
밀레니엄 : 여자를 증오한 남자들,2012.1.11,3504237000.0,443855.0,321.0,12005.0,1,한국소니픽쳐스릴리징브에나비스타영화㈜,데이빗 핀처,12,2,3
장난스런 키스,2019.3.27,3501463050.0,428009.0,532.0,20458.0,1,"오드,(주)홈초이스",프랭키 첸,11,2,1
강철비,2017.12.14,3494678900.0,438447.0,602.0,13598.0,0,(주)넥스트엔터테인먼트월드(NEW),양우석,4,3,2
원더 우먼 1984,2020.12.23,3490431460.0,390986.0,2260.0,45347.0,1,워너브러더스 코리아(주),패티 젠킨스,2,3,1
조선미녀삼총사,2014.1.29,3471341321.0,480361.0,388.0,14031.0,0,(주)쇼박스,박제현,0,3,1
페이스메이커,2012.1.18,3443753000.0,467697.0,412.0,21875.0,0,"(주)시너지하우스 (시너지),롯데쇼핑㈜롯데엔터테인먼트",김달중,4,3,1
해피 데스데이 2 유,2019.2.14,3437809200.0,412850.0,657.0,18254.0,1,유니버설픽쳐스인터내셔널 코리아(유),크리스토퍼 랜던,14,3,2
앨빈과 슈퍼밴드2,2009.12.30,3411479000.0,511322.0,244.0,14053.0,1,이십세기폭스코리아(주),베티 토마스,6,3,0
나를 잊지 말아요,2016.1.7,3398915000.0,425799.0,559.0,19138.0,0,(주)씨제이이엔엠,이윤정,11,2,2
무서운 이야기 2,2013.6.5,3393667500.0,495522.0,337.0,18509.0,0,롯데쇼핑㈜롯데엔터테인먼트,김성호,14,3,2
클라우드 아틀라스,2013.1.9,3385615727.0,449344.0,382.0,13627.0,1,(주)넥스트엔터테인먼트월드(NEW),릴리 워쇼스키,7,3,3
트론: 새로운 시작,2010.12.29,3382216700.0,306012.0,371.0,10005.0,1,한국소니픽쳐스릴리징브에나비스타영화㈜,조셉 코신스키,2,3,4
흥부: 글로 세상을 바꾼 자,2018.2.14,3381050200.0,416303.0,627.0,18671.0,0,롯데쇼핑㈜롯데엔터테인먼트,조근현,4,3,1
락아웃: 익스트림미션,2012.6.14,3373780000.0,462176.0,374.0,22172.0,1,롯데쇼핑㈜롯데엔터테인먼트,제임스 매더,7,3,2
킹 아서: 제왕의 검,2017.5.17,3373678655.0,415714.0,588.0,20315.0,1,워너브러더스 코리아(주),가이 리치,2,2,1
명탐정 코난: 11번째 스트라이커,2012.7.19,3363777000.0,524914.0,350.0,10687.0,1,(주)씨제이이엔엠,시즈노 코분,6,3,1
"협녀, 칼의 기억",2015.8.13,3360045489.0,431310.0,572.0,16099.0,0,롯데쇼핑㈜롯데엔터테인먼트,박흥식,2,3,2
리얼,2017.6.28,3357312530.0,470105.0,970.0,25139.0,0,(주)씨제이이엔엠,제이슨 윌리엄 리,5,1,3
세 얼간이,2011.8.18,3355257500.0,459307.0,232.0,13197.0,1,필라멘트픽쳐스,유학찬,18,3,2
적인걸: 측천무후의 비밀,2010.10.6,3342474000.0,459876.0,292.0,23640.0,1,롯데쇼핑㈜롯데엔터테인먼트,서극,9,3,1
범블비,2018.12.25,3334865955.0,394493.0,766.0,18199.0,1,롯데컬처웍스(주)롯데엔터테인먼트,트래비스 나이트,2,2,1
반드시 잡는다,2017.11.29,3326439772.0,446780.0,565.0,24559.0,0,(주)넥스트엔터테인먼트월드(NEW),김홍선,12,2,2
닌자터틀,2014.8.28,3321120147.0,400329.0,479.0,15188.0,1,(주)씨제이이엔엠,데이브 그린,2,3,1
친정엄마,2010.4.22,3321091000.0,472009.0,275.0,24994.0,0,(주)싸이더스,유성엽,4,2,0
원라인,2017.3.29,3319035433.0,435048.0,613.0,20788.0,0,(주)넥스트엔터테인먼트월드(NEW),양경모,5,3,2
나의 소녀시대,2016.5.12,3314491150.0,409537.0,201.0,12404.0,1,오드,프랭키 첸,11,3,2
다이버전트,2014.4.16,3297769011.0,424045.0,511.0,21396.0,1,롯데쇼핑㈜롯데엔터테인먼트,로베르트 슈벤트케,2,3,1
명탐정 코난 : 화염의 해바라기,2015.8.5,3296031400.0,471205.0,433.0,8877.0,1,(주)씨제이이엔엠,시즈노 코분,6,3,0
제미니 맨,2019.10.9,3295969230.0,387342.0,845.0,26044.0,1,롯데컬처웍스(주)롯데엔터테인먼트,이안,2,1,1
캐치미,2013.12.18,3293262500.0,480434.0,517.0,16151.0,0,롯데쇼핑㈜롯데엔터테인먼트,이현종,0,2,1
넛잡: 땅콩 도둑들,2014.1.29,3283691800.0,478993.0,382.0,10817.0,1,(주)싸이더스,피터 레페니오티스,6,3,0
앨빈과 슈퍼밴드3,2011.12.15,3279645000.0,496560.0,327.0,9584.0,1,이십세기폭스코리아(주),마이크 미첼,6,3,0
시즌 오브 더 위치: 마녀 호송단,2011.1.13,3277434500.0,435201.0,220.0,14539.0,1,(주)넥스트엔터테인먼트월드(NEW),도미닉 세나,8,2,2
언스토퍼블,2010.11.10,3273318500.0,452320.0,297.0,21495.0,1,이십세기폭스코리아(주),토니 스콧,2,2,1
명탐정 코난:진홍의 연가,2017.8.2,3268917200.0,450043.0,582.0,9763.0,1,(주)씨제이이엔엠,시즈노 코분,6,3,1
모비딕,2011.6.9,3264596000.0,430936.0,377.0,19894.0,0,(주)쇼박스,박인제,4,3,2
무뢰한,2015.5.27,3262207431.0,414641.0,482.0,23660.0,0,CGV아트하우스,오승욱,11,3,3
식객2 : 김치전쟁,2010.1.28,3243969500.0,462714.0,347.0,22753.0,0,롯데쇼핑㈜롯데엔터테인먼트,백동훈,4,3,0
좋은 친구들,2014.7.10,3222101031.0,407228.0,371.0,17831.0,0,(주)씨제이이엔엠,이도윤,5,3,3
