moviename,openingdate,sales,attendance,screen,playcount,country,distributor,director,genre,actor,filmrank
분노의 질주: 더 익스트림,2017.4.12,29981156348,3653238,1469,113241,미국,유니버설픽쳐스인터내셔널 코리아(유),F. 게리 그레이,액션,"빈 디젤(도미닉 토레토), 드웨인 존슨(루크 홉스), 샤를리즈 테론(사이퍼)",[국내] 15세 관람가 [해외] PG-13
역린,2014.4.30,29894266890,3849552,1054,83296,한국,롯데쇼핑㈜롯데엔터테인먼트,이재규,드라마,"현빈(정조), 정재영(갑수), 조정석(을수)",[국내] 15세 관람가
너의 이름은.,2017.1.4,29251793156,3637608,947,82978,일본,메가박스중앙(주)플러스엠,신카이 마코토,애니메이션,"카미키 류노스케(타치바나 타키 목소리), 카미시라이시 모네(미야미즈 미츠하 목소리)",[국내] 12세 관람가
악인전,2019.5.15,29133760150,3364712,1307,97351,한국,"(주)에이스메이커무비웍스,(주)키위미디어그룹",이원태,범죄,"마동석(장동수), 김무열(정태석), 김성규(강경호)",[국내] 청소년 관람불가
돈,2019.3.20,28870244062,3389125,1431,120809,한국,(주)쇼박스,아담 맥케이,코미디,"레오나르도 디카프리오, 제니퍼 로렌스, 롭 모건",[국내] 15세 관람가
신의 한 수,2014.7.3,28812027456,3566852,794,77109,한국,(주)쇼박스,리건,범죄,"권상우(귀수), 김희원(똥선생), 김성균(허일도)",[국내] 15세 관람가
토이 스토리 4,2019.6.20,28758452040,3400034,1336,85875,미국,월트디즈니컴퍼니코리아 유한책임회사,조시 쿨리,애니메이션,"톰 행크스(우디 목소리), 팀 알렌(버즈 라이트이어 목소리), 애니 파츠(보 핍 목소리)",[국내] 전체 관람가
인턴,2015.9.24,28517727148,3610564,659,81552,미국,워너브러더스 코리아(주),낸시 마이어스,코미디,"앤 해서웨이(줄스 오스틴), 로버트 드 니로(벤 휘태커)",[국내] 12세 관람가 [해외] PG-13
박수건달,2013.1.9,28343986569,3893216,603,60585,한국,(주)쇼박스,조진규,코미디,"박신양(광호), 김정태(태주), 엄지원(명보살)",[국내] 15세 관람가
코코,2018.1.11,27685479440,3510017,1177,85925,미국,월트디즈니컴퍼니코리아 유한책임회사,리 언크리치,애니메이션,"안소니 곤잘레스 (미구엘 목소리), 가엘 가르시아 베르날(헥터 목소리), 벤자민 브랫(에르네스토 델라 크루즈 목소리)",[국내] 전체 관람가 [해외] PG
데드풀,2016.2.17,27595618651,3317196,1036,82521,미국,"월트디즈니컴퍼니코리아 유한책임회사,이십세기폭스코리아(주)",데이빗 레이치,SF,"라이언 레이놀즈(웨이드 윌슨 / 데드풀), 프레드 세비지(프레드), 조슈 브롤린(케이블)",[국내] 12세 관람가
그것만이 내 세상,2018.1.17,27450805382,3419339,956,95431,한국,(주)씨제이이엔엠,최성현,코미디,"이병헌(김조하), 윤여정(주인숙), 박정민(오진태)",[국내] 12세 관람가
맨 인 블랙 3,2012.5.24,27301520070,3379762,770,69538,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,베리 소넨필드,액션,"윌 스미스(에이전트 제이), 토미 리 존스(에이전트 케이), 조슈 브롤린(젊은 에이전트 케이)",[국내] 12세 관람가
캐리비안의 해적: 낯선 조류,2011.5.19,27279967500,3130046,960,67036,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,롭 마샬,판타지,"조니 뎁(잭 스패로우), 제프리 러쉬(바르보사), 페넬로페 크루즈(안젤리카)",[국내] 12세 관람가
귀향,2016.2.24,27249738990,3587173,876,90286,한국,(주)와우픽쳐스,조정래,드라마,"강하나(정민), 최리(은경), 박지희(순이)",[국내] 15세 관람가
마녀,2018.6.27,27242029463,3189091,1117,90843,한국,워너브러더스 코리아(주),박훈정,미스터리,"김다미(자윤), 조민수(닥터 백), 박희순(미스터 최)",[국내] 15세 관람가
비긴 어게인,2014.8.13,27098834504,3427524,525,82684,미국,판씨네마(주),존 카니,드라마,"키이라 나이틀리(그레타), 마크 러팔로(댄), 애덤 리바인(데이브)",[국내] 15세 관람가 [해외] R
드래곤 길들이기,2010.5.20,27040606000,2562412,563,57264,미국,"유니버설픽쳐스인터내셔널 코리아(유),CJ ENM",딘 데블로이스,애니메이션,"제이 바루첼(히컵 목소리), 아메리카 페레라(아스트리드 목소리), 케이트 블란쳇(발카 목소리)",[국내] 전체 관람가 [해외] PG
끝까지 간다,2014.5.29,27007303900,3450305,645,84875,한국,(주)쇼박스,김성훈,범죄,"이선균(고건수), 조진웅(박창민)",[국내] 15세 관람가
탐정: 리턴즈,2018.6.13,26909459678,3152872,1137,107907,한국,(주)씨제이이엔엠,이언희,코미디,"권상우(강대만), 성동일(노태수), 이광수(여치형)",[국내] 15세 관람가
리얼 스틸,2011.10.12,26566677000,3579666,603,87650,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,숀 레비,액션,"휴 잭맨(찰리 켄튼), 에반젤린 릴리(베일리 ), 다코타 고요(맥스 켄튼)",[국내] 12세 관람가 [해외] PG-13
터미네이터 제니시스,2015.7.2,26556715129,3240370,1113,77590,미국,롯데쇼핑㈜롯데엔터테인먼트,앨런 테일러,액션,"아놀드 슈왈제네거(터미네이터), 제이슨 클락(존 코너), 에밀리아 클라크(사라 코너)",[국내] 15세 관람가
분노의 질주: 더 세븐,2015.4.1,26454098694,3247955,983,93612,미국,유니버설픽쳐스인터내셔널 코리아(유),제임스 완,액션,"빈 디젤(도미닉 토레토), 폴 워커(브라이언 오코너), 드웨인 존슨(루크 홉스)",[국내] 15세 관람가
전우치,2009.12.23,26345113000,3611472,556,73175,한국,CJ ENM,강일수,드라마,"차태현(전우치 / 이치), 유이(홍무연), 이희준(강림)",[국내] 15세 관람가
부러진 화살,2012.1.18,25878629500,3451025,530,71560,한국,(주)넥스트엔터테인먼트월드(NEW),정지영,드라마,"안성기(김경호 교수), 박원상(박준 변호사), 나영희(김경호부인)",[국내] 15세 관람가
아이 캔 스피크,2017.9.21,25526451186,3279296,1140,93012,한국,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",김현석,드라마,"나문희(나옥분), 이제훈(박민재)",[국내] 12세 관람가
이끼,2010.7.14,25437300500,3350303,740,58198,한국,CJ ENM,강우석,드라마,"정재영(이장, 천용덕), 박해일(유해국), 유준상(박민욱 검사)",[국내] 청소년 관람불가
서치,2018.8.29,25283364845,2949944,1097,95758,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,곽정,스릴러,"이시언(성민), 김성철(준혁), 허가윤(누리)",[국내] 15세 관람가
나우 유 씨 미 2,2016.7.13,25116690113,3100113,1200,56981,미국,롯데쇼핑㈜롯데엔터테인먼트,존 추,범죄,"제시 아이젠버그(J. 다니엘 아틀라스), 마크 러팔로(딜런 로즈), 우디 해럴슨(메리트 맥키니)",[국내] 12세 관람가 [해외] PG-13
캐리비안의 해적: 죽은 자는 말이 없다,2017.5.24,24975495122,3049894,1357,85225,미국,월트디즈니컴퍼니코리아 유한책임회사,요아킴 뢰닝,액션,"조니 뎁(잭 스패로우), 하비에르 바르뎀(살라자르), 제프리 러쉬(헥터 바르보사)",[국내] 12세 관람가 [해외] PG-13
가장 보통의 연애,2019.10.2,24885803430,2924563,1073,111527,한국,(주)넥스트엔터테인먼트월드(NEW),김한결,멜로/로맨스,"김래원(재훈), 공효진(선영)",[국내] 15세 관람가
인크레더블 2,2018.7.18,24554683588,3033052,1605,70934,미국,월트디즈니컴퍼니코리아 유한책임회사,브래드 버드,애니메이션,"크레이그 T. 넬슨(밥 파 / Mr. 인크레더블 목소리), 사무엘 L. 잭슨(루이스 베스트 / 프로존 목소리), 홀리 헌터(헬렌 파 / 일라스티걸 목소리)",[국내] 전체 관람가
덩케르크,2017.7.20,24550541348,2788732,1252,65906,미국,워너브러더스 코리아(주),크리스토퍼 놀란,액션,"핀 화이트헤드(토미), 마크 라이런스(도슨), 톰 하디(파리어)",[국내] 12세 관람가 [해외] PG-13
엑스맨: 아포칼립스,2016.5.25,24467887950,2938818,1262,66471,미국,이십세기폭스코리아(주),브라이언 싱어,액션,"제임스 맥어보이(찰스 자비에 교수 / 프로페서 X), 마이클 패스벤더(에릭 렌셔 / 마그네토), 제니퍼 로렌스(레이븐 다크홀름 / 미스틱)",[국내] 12세 관람가 [해외] PG-13
슈퍼배드 3,2017.7.26,24217091019,3324874,1057,59388,미국,유니버설픽쳐스인터내셔널 코리아(유),카일 발다,애니메이션,"스티브 카렐(그루/드루 목소리), 크리스틴 위그(루시 와일드 목소리), 트레이 파커(발타자르 브래트 목소리)",[국내] 전체 관람가 [해외] PG
스타워즈: 깨어난 포스,2015.12.17,24149478540,2803234,940,56425,미국,월트디즈니컴퍼니코리아(주),J.J. 에이브럼스,액션,"데이지 리들리(레이), 존 보예가(핀), 오스카 아이삭(포 다메론)",[국내] 12세 관람가 [해외] PG-13
드래곤 길들이기 2,2014.7.23,23979935189,3000056,829,51924,미국,(주)씨제이이엔엠,딘 데블로이스,애니메이션,"제이 바루첼(히컵 목소리), 제라드 버틀러(스토이크 목소리), 아메리카 페레라(아스트리드 목소리)",[국내] 전체 관람가
포화속으로,2010.6.16,23831958600,3330324,742,80091,한국,롯데쇼핑㈜롯데엔터테인먼트,이재한,전쟁,"차승원(북한군 진격대장, 박무랑), 권상우(학도병, 구갑조), T.O.P(학도병 중대장, 오장범)",[국내] 12세 관람가
프리즌,2017.3.23,23790276987,2931897,1047,89024,한국,(주)쇼박스,다비드 알바라,모험,"벤자민 비쿠나, 로베르토 파리아스, 유세비오 아레나스",[국내] 15세 관람가
말모이,2019.1.9,23685091520,2812877,1203,87591,한국,롯데컬처웍스(주)롯데엔터테인먼트,엄유나,드라마,"유해진(김판수), 윤계상(류정환)",[국내] 12세 관람가
너의 결혼식,2018.8.22,23676244369,2820969,970,98193,한국,메가박스중앙(주)플러스엠,이석근,멜로/로맨스,"박보영(환승희), 김영광(황우연)",[국내] 12세 관람가
스물,2015.3.25,23563421686,3044811,926,100161,한국,(주)넥스트엔터테인먼트월드(NEW),이병헌,코미디,"김우빈(치호), 준호(동우), 강하늘(경재)",[국내] 15세 관람가
앤트맨,2015.9.3,23529209937,2841795,949,74649,미국,월트디즈니컴퍼니코리아(주),페이튼 리드,액션,"폴 러드(스캇 랭 / 앤트맨), 에반젤린 릴리(호프 반 다인 / 와스프), 마이클 더글라스(행크 핌 박사)",[국내] 12세 관람가
가디언즈 오브 갤럭시 VOL. 2,2017.5.3,23452686686,2735721,1218,63789,미국,월트디즈니컴퍼니코리아 유한책임회사,제임스 건,액션,"크리스 프랫(스타로드/피터 제이슨 퀼), 조 샐다나(가모라), 데이브 바티스타(드랙스/아서 더글라스)",[국내] 12세 관람가 [해외] PG-13
형,2016.11.23,23113768293,2979659,993,83518,한국,(주)씨제이이엔엠,오우치 아이리,에로,[국내] 청소년 관람불가,
타워,2012.12.25,22996601500,3166425,638,58869,한국,(주)씨제이이엔엠,제임스 넌,스릴러,"셰리던 스미스(베키), 잭 오코넬(커티스), 랠프 브라운(네빌)",[국내] 청소년 관람불가
퀵,2011.7.20,22960890000,3125069,514,60714,한국,(주)씨제이이엔엠,조범구,액션,"이민기(한기수), 강예원(아롬), 김인권(김명식)",[국내] 15세 관람가
슈렉 포에버,2010.7.1,22809145100,2223851,561,51317,미국,CJ ENM,마이크 미첼,애니메이션,"마이크 마이어스(슈렉 목소리), 에디 머피(동키 목소리), 카메론 디아즈(피오나 공주 목소리)",[국내] 전체 관람가 [해외] PG
토르: 다크 월드,2013.10.30,22525808500,3039889,733,78095,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),앨런 테일러,액션,"크리스 헴스워스(토르), 나탈리 포트만(제인 포스터), 톰 히들스턴(로키)",[국내] 12세 관람가
방자전,2010.6.2,22490024000,2985483,495,67562,한국,CJ ENM,김대우,드라마,"김주혁(방자), 류승범(이몽룡), 조여정(춘향)",[국내] 청소년 관람불가
극비수사,2015.6.18,22389535897,2860786,894,66211,한국,(주)쇼박스,곽경택,드라마,"김윤석(공길용), 유해진(김중산)",[국내] 15세 관람가
표적,2014.4.30,22256769300,2841828,716,72255,한국,(주)씨제이이엔엠,창감독,액션,"류승룡(백여훈), 유준상(송반장), 이진욱(이태준)",[국내] 15세 관람가
빅 히어로,2015.1.21,21993119765,2801949,825,62229,미국,월트디즈니컴퍼니코리아(주),돈 홀,애니메이션,"다니엘 헤니(테디 아르마다 목소리), 라이언 포터(히로 아르마다 목소리), 스콧 애짓(베이맥스 목소리)",[국내] 전체 관람가 [해외] PG
고지전,2011.7.20,21968557600,2945137,585,53738,한국,(주)쇼박스,장훈,전쟁,"신하균(강은표), 고수(김수혁), 이제훈(신일영)",[국내] 15세 관람가
미스 페레그린과 이상한 아이들의 집,2016.9.28,21841214586,2718158,904,70451,미국,이십세기폭스코리아(주),팀 버튼,판타지,"에바 그린(페레그린), 에이사 버터필드(제이크), 사무엘 L. 잭슨(바론)",[국내] 12세 관람가 [해외] PG-13
타이탄,2010.4.1,21796996500,2642483,694,87911,미국,워너브러더스 코리아(주),제임스 카메론,멜로/로맨스,"레오나르도 디카프리오(잭 도슨), 케이트 윈슬렛(로즈 드윗 부카더)",[국내] 15세 관람가 [해외] PG-13
친구 2,2013.11.14,21795237513,2969900,968,69856,한국,롯데쇼핑㈜롯데엔터테인먼트,곽경택,느와르,"유오성(이준석), 주진모(이철주), 김우빈(최성훈)",[국내] 청소년 관람불가
감기,2013.8.14,21774884000,3117859,806,55046,한국,아이러브시네마,김성수,드라마,"장혁(지구), 수애(인해), 박민하(미르)",[국내] 15세 관람가
목격자,2018.8.15,21737061097,2524720,1021,71403,한국,(주)넥스트엔터테인먼트월드(NEW),로버트 로워스,스릴러,"타야 캘더 메이슨, 잭슨 던랩, 잭 매콜레이",[국내] 청소년 관람불가
호빗: 뜻밖의 여정,2012.12.13,21724069066,2605124,1028,44977,미국,워너브러더스 코리아(주),피터 잭슨,판타지,"이안 맥켈런(간달프), 마틴 프리먼(빌보 배긴스), 리처드 아미티지(소린)",[국내] 12세 관람가
하모니,2010.1.28,21641750000,3018131,384,77723,한국,CJ ENM,강대규,드라마,"김윤진(홍정혜), 나문희(김문옥), 강예원(강유미)",[국내] 12세 관람가
메이즈 러너: 스코치 트라이얼,2015.9.16,21596946349,2744413,804,58725,미국,이십세기폭스코리아(주),웨스 볼,액션,"딜런 오브라이언(토마스), 토마스 생스터(뉴트), 카야 스코델라리오(트리사)",[국내] 12세 관람가 [해외] PG-13
정글북,2016.6.9,21517647134,2537438,924,59041,미국,월트디즈니컴퍼니코리아(주),막심 파디브,애니메이션,"콘스탄틴 카벤스키, 아르멘 드지가르크하니안",[국내] 전체 관람가
레드: 더 레전드,2013.7.18,21511371970,3004649,739,55733,미국,롯데쇼핑㈜롯데엔터테인먼트,딘 패리소트,액션,"브루스 윌리스(프랭크 모시스), 이병헌(한조배), 캐서린 제타 존스(카자)",[국내] 15세 관람가
트랜스포머: 최후의 기사,2017.6.21,21501959228,2614601,1739,87234,미국,롯데쇼핑㈜롯데엔터테인먼트,마이클 베이,액션,"마크 월버그(케이드 예거), 안소니 홉킨스(에드먼드 버튼), 로라 하드독(비비안 웸블리)",[국내] 12세 관람가 [해외] PG-13
메이즈 러너,2014.9.18,21489367677,2812427,655,71048,미국,이십세기폭스코리아(주),웨스 볼,액션,"딜런 오브라이언(토마스), 토마스 생스터(뉴트), 카야 스코델라리오(트리사)",[국내] 12세 관람가
곤지암,2018.3.28,21442194144,2675575,1124,88477,한국,(주)쇼박스,정범식,공포,"위하준(하준), 박지현(지현), 오아연(아연)",[국내] 15세 관람가
살인자의 기억법,2017.9.6,21375287492,2658589,1064,88686,한국,(주)쇼박스,원신연,범죄,"설경구(김병수), 김남길(민태주), 설현(은희)",[국내] 15세 관람가
솔트,2010.7.29,21360288000,2869938,556,53679,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,필립 노이스,액션,안젤리나 졸리(에블린 솔트),[국내] 15세 관람가 [해외] PG-13
